date,county_fips,county_name,param,arithmetic_mean,observation_count,units_of_measure,site_num
2024-06-08,36005,bronx,no2,6.1,24,Parts per billion,0110
2024-06-09,36005,bronx,no2,9.8125,24,Parts per billion,0110
2024-06-10,36005,bronx,no2,5.542105,19,Parts per billion,0110
2024-06-11,36005,bronx,no2,7.491667,24,Parts per billion,0110
2024-06-12,36005,bronx,no2,8.175,24,Parts per billion,0110
2024-06-13,36005,bronx,no2,18.258333,24,Parts per billion,0110
2024-06-14,36005,bronx,no2,14.0125,24,Parts per billion,0110
2024-06-15,36005,bronx,no2,6.3125,24,Parts per billion,0110
2024-06-16,36005,bronx,no2,8.104167,24,Parts per billion,0110
2024-06-17,36005,bronx,no2,12.508333,24,Parts per billion,0110
2024-06-18,36005,bronx,no2,14.975,8,Parts per billion,0110
2024-06-20,36005,bronx,no2,24.0,1,Parts per billion,0110
2024-06-21,36005,bronx,no2,13.2,19,Parts per billion,0110
2024-06-22,36005,bronx,no2,15.420833,24,Parts per billion,0110
2024-06-23,36005,bronx,no2,9.8125,24,Parts per billion,0110
2024-06-24,36005,bronx,no2,7.0625,8,Parts per billion,0110
2024-06-27,36005,bronx,no2,4.9,9,Parts per billion,0110
2024-06-28,36005,bronx,no2,7.308333,24,Parts per billion,0110
2024-06-29,36005,bronx,no2,8.470833,24,Parts per billion,0110
2024-06-30,36005,bronx,no2,11.0,1,Parts per billion,0110
2024-07-01,36005,bronx,no2,4.233333,24,Parts per billion,0110
2024-07-02,36005,bronx,no2,12.255,20,Parts per billion,0110
2024-07-03,36005,bronx,no2,13.775,24,Parts per billion,0110
2024-07-04,36005,bronx,no2,11.116667,24,Parts per billion,0110
2024-07-05,36005,bronx,no2,20.654167,24,Parts per billion,0110
2024-07-06,36005,bronx,no2,16.35,24,Parts per billion,0110
2024-07-07,36005,bronx,no2,17.6875,24,Parts per billion,0110
2024-07-08,36005,bronx,no2,15.2875,24,Parts per billion,0110
2024-07-09,36005,bronx,no2,13.2875,24,Parts per billion,0110
2024-07-10,36005,bronx,no2,9.090476,21,Parts per billion,0110
2024-07-11,36005,bronx,no2,9.429167,24,Parts per billion,0110
2024-07-12,36005,bronx,no2,13.633333,21,Parts per billion,0110
2024-07-13,36005,bronx,no2,12.9625,24,Parts per billion,0110
2024-07-14,36005,bronx,no2,12.7,24,Parts per billion,0110
2024-07-15,36005,bronx,no2,17.45,24,Parts per billion,0110
2024-07-16,36005,bronx,no2,15.233333,24,Parts per billion,0110
2024-07-17,36005,bronx,no2,11.695833,24,Parts per billion,0110
2024-07-18,36005,bronx,no2,8.578947,19,Parts per billion,0110
2024-07-19,36005,bronx,no2,8.81,20,Parts per billion,0110
2024-07-20,36005,bronx,no2,11.920833,24,Parts per billion,0110
2024-07-21,36005,bronx,no2,10.641667,24,Parts per billion,0110
2024-07-22,36005,bronx,no2,15.3875,24,Parts per billion,0110
2024-07-23,36005,bronx,no2,7.55,24,Parts per billion,0110
2024-07-24,36005,bronx,no2,9.709524,21,Parts per billion,0110
2024-07-25,36005,bronx,no2,9.15,24,Parts per billion,0110
2024-07-26,36005,bronx,no2,7.029167,24,Parts per billion,0110
2024-07-27,36005,bronx,no2,10.991667,24,Parts per billion,0110
2024-07-28,36005,bronx,no2,8.291667,24,Parts per billion,0110
2024-07-29,36005,bronx,no2,12.775,24,Parts per billion,0110
2024-07-30,36005,bronx,no2,9.929167,24,Parts per billion,0110
2024-07-31,36005,bronx,no2,9.55,24,Parts per billion,0110
2024-08-01,36005,bronx,no2,20.744444,18,Parts per billion,0110
2024-08-02,36005,bronx,no2,22.083333,24,Parts per billion,0110
2024-08-03,36005,bronx,no2,10.845833,24,Parts per billion,0110
